Filename,Distance
image_0001.jpg,0.0
image_0597.jpg,4.869856087896833
image_0594.jpg,5.032319709216891
image_0614.jpg,5.554652024219842
image_0104.jpg,5.671949822887479
image_1126.jpg,5.6807453281439635
